ATM_ID,Date,Location,Transactions,Withdrawal_Amount,Cash_Loaded,Cash_Remaining,Weekend_Flag,Salary_Week_Flag
ATM_005,2025-07-21,Rajkot,107,287830,893911,539646,0,0
ATM_006,2025-07-21,Anand,145,320885,327103,0,0,0
ATM_007,2025-07-21,Vadodara,42,81438,392017,275150,0,0
ATM_008,2025-07-21,Rajkot,78,167544,672167,441289,0,0
ATM_009,2025-07-21,Anand,53,57187,803487,741845,0,0
ATM_010,2025-07-21,Rajkot,99,129789,617143,507826,0,0
ATM_011,2025-07-21,Vadodara,82,199998,829809,670593,0,0
ATM_012,2025-07-21,Ahmedabad,60,166800,748329,625688,0,0
ATM_013,2025-07-21,Vadodara,191,567843,517533,0,0,0
ATM_014,2025-07-21,Anand,193,163857,781864,560708,0,0
ATM_015,2025-07-21,Rajkot,57,68115,395270,318723,0,0
ATM_016,2025-07-21,Vadodara,132,147312,662018,584477,0,0
ATM_017,2025-07-21,Anand,139,248810,515683,316748,0,0
ATM_018,2025-07-21,Vadodara,140,124180,758564,609011,0,0
ATM_019,2025-07-21,Vadodara,169,390052,600353,249200,0,0
ATM_020,2025-07-21,Vadodara,66,48576,450340,385477,0,0
ATM_001,2025-07-22,Vadodara,116,295452,514452,167185,0,0
ATM_002,2025-07-22,Anand,206,573710,844549,280052,0,0
ATM_003,2025-07-22,Anand,90,211590,759933,488886,0,0
ATM_004,2025-07-22,Surat,166,200860,370052,105236,0,0
ATM_005,2025-07-22,Rajkot,59,83190,529474,408910,0,0
ATM_006,2025-07-22,Rajkot,89,263262,323795,78213,0,0
ATM_007,2025-07-22,Vadodara,66,169488,705350,511389,0,0
ATM_008,2025-07-22,Ahmedabad,200,432800,818913,393448,0,0
ATM_009,2025-07-22,Surat,162,433512,675883,178133,0,0
ATM_010,2025-07-22,Vadodara,195,542295,306845,0,0,0
ATM_011,2025-07-22,Vadodara,171,208620,667347,489406,0,0
ATM_012,2025-07-22,Surat,212,241044,755026,545965,0,0
ATM_013,2025-07-22,Rajkot,104,303056,831025,526446,0,0
ATM_014,2025-07-22,Ahmedabad,62,177568,677390,531051,0,0
ATM_015,2025-07-22,Rajkot,133,233814,580229,346522,0,0
ATM_016,2025-07-22,Rajkot,45,32355,879530,908941,0,0
ATM_017,2025-07-22,Anand,160,426720,323382,0,0,0
ATM_018,2025-07-22,Ahmedabad,168,468720,604611,155991,0,0
ATM_019,2025-07-22,Rajkot,193,350874,334412,12550,0,0
ATM_020,2025-07-22,Anand,126,155106,611859,461864,0,0
ATM_001,2025-07-23,Vadodara,89,242169,631448,426715,0,0
ATM_002,2025-07-23,Surat,211,465466,300414,0,0,0
ATM_003,2025-07-23,Ahmedabad,44,56760,682220,673048,0,0
ATM_004,2025-07-23,Surat,142,221236,675244,394906,0,0
ATM_005,2025-07-23,Ahmedabad,77,101486,443079,389118,0,0
ATM_006,2025-07-23,Rajkot,178,452120,436209,24061,0,0
ATM_007,2025-07-23,Ahmedabad,86,228330,651235,369967,0,0
ATM_008,2025-07-23,Vadodara,213,564663,815688,283465,0,0
ATM_009,2025-07-23,Rajkot,132,342144,403906,79381,0,0
ATM_010,2025-07-23,Anand,157,433006,374051,0,0,0
ATM_011,2025-07-23,Ahmedabad,211,377057,654863,210128,0,0
ATM_012,2025-07-23,Ahmedabad,41,89216,667154,538006,0,0
ATM_013,2025-07-23,Vadodara,176,418000,705143,343293,0,0
ATM_014,2025-07-23,Ahmedabad,111,262959,473680,216993,0,0
ATM_015,2025-07-23,Vadodara,95,181070,853337,675439,0,0
ATM_016,2025-07-23,Anand,148,388056,497813,141998,0,0
ATM_017,2025-07-23,Anand,216,233712,741572,526288,0,0
ATM_018,2025-07-23,Rajkot,69,60720,464353,348052,0,0
ATM_019,2025-07-23,Surat,88,237248,812645,619000,0,0
ATM_020,2025-07-23,Rajkot,113,214926,332512,91433,0,0
ATM_001,2025-07-24,Rajkot,214,193028,355887,228173,0,0
ATM_002,2025-07-24,Anand,85,155295,705201,493863,0,0
ATM_003,2025-07-24,Rajkot,74,128020,343036,265782,0,0
ATM_004,2025-07-24,Surat,166,205342,428538,186133,0,0
ATM_005,2025-07-24,Vadodara,206,365032,876226,535033,0,0
ATM_006,2025-07-24,Ahmedabad,42,108570,720228,548325,0,0
ATM_007,2025-07-24,Anand,142,335120,791654,500025,0,0
ATM_008,2025-07-24,Vadodara,93,180327,324968,194705,0,0
ATM_009,2025-07-24,Rajkot,46,62376,795633,773142,0,0
ATM_010,2025-07-24,Rajkot,149,324969,538680,282739,0,0
ATM_011,2025-07-24,Vadodara,122,326228,670632,300041,0,0
ATM_012,2025-07-24,Surat,40,80440,738703,611516,0,0
ATM_013,2025-07-24,Surat,187,132770,856812,730959,0,0
ATM_014,2025-07-24,Vadodara,101,256035,766168,521441,0,0
ATM_015,2025-07-24,Surat,141,331350,717266,338446,0,0
ATM_016,2025-07-24,Rajkot,56,154056,634560,500036,0,0
ATM_017,2025-07-24,Anand,124,192200,419934,166967,0,0
ATM_018,2025-07-24,Surat,73,94535,764192,712036,0,0
ATM_019,2025-07-24,Surat,152,427576,730972,253781,0,0
ATM_020,2025-07-24,Surat,186,224688,637942,449198,0,0
ATM_001,2025-07-25,Rajkot,174,262914,570451,340341,0,0
ATM_002,2025-07-25,Vadodara,46,41722,393720,381677,0,0
ATM_003,2025-07-25,Ahmedabad,55,122705,786420,718223,0,0
ATM_004,2025-07-25,Rajkot,64,91520,421636,319362,0,0
ATM_005,2025-07-25,Anand,144,259344,582106,358925,0,0
ATM_006,2025-07-25,Anand,131,250996,803474,581904,0,0
ATM_007,2025-07-25,Vadodara,176,126368,821190,729164,0,0
ATM_008,2025-07-25,Vadodara,167,390947,800045,355737,0,0
ATM_009,2025-07-25,Vadodara,52,118820,303423,193888,0,0
ATM_010,2025-07-25,Surat,178,525278,501480,4289,0,0
ATM_011,2025-07-25,Surat,207,222525,780194,492340,0,0
ATM_012,2025-07-25,Rajkot,108,241920,608478,419616,0,0
ATM_013,2025-07-25,Vadodara,57,166041,649527,469290,0,0
ATM_014,2025-07-25,Rajkot,107,213572,705292,466846,0,0
ATM_015,2025-07-25,Vadodara,201,150951,555323,457452,0,0
ATM_016,2025-07-25,Ahmedabad,132,117876,347612,298776,0,0
ATM_017,2025-07-25,Surat,113,81247,855524,712425,0,0
ATM_018,2025-07-25,Ahmedabad,165,175230,694367,491718,0,0
ATM_019,2025-07-25,Vadodara,193,549471,854582,357641,0,0
ATM_020,2025-07-25,Vadodara,207,295389,634206,328402,0,0
ATM_001,2025-07-26,Rajkot,183,424194,871175,401440,1,0
ATM_002,2025-07-26,Rajkot,48,124320,732547,607162,1,0
ATM_003,2025-07-26,Rajkot,195,531375,565994,74799,1,0
ATM_004,2025-07-26,Ahmedabad,87,93351,582619,519684,1,0
ATM_005,2025-07-26,Vadodara,189,297108,617428,350129,1,0
ATM_006,2025-07-26,Surat,92,169372,749104,537787,1,0
ATM_007,2025-07-26,Ahmedabad,108,261360,778966,498065,1,0
ATM_008,2025-07-26,Anand,98,104174,796442,702185,1,0
ATM_009,2025-07-26,Anand,171,259236,686261,464855,1,0
ATM_010,2025-07-26,Rajkot,109,237838,887230,614282,1,0
ATM_011,2025-07-26,Ahmedabad,80,136080,663808,491034,1,0
ATM_012,2025-07-26,Vadodara,102,192576,674247,504980,1,0
ATM_013,2025-07-26,Vadodara,174,492768,619193,177387,1,0
ATM_014,2025-07-26,Vadodara,110,174020,871175,662754,1,0
ATM_015,2025-07-26,Ahmedabad,209,604219,700939,79197,1,0
ATM_016,2025-07-26,Ahmedabad,201,475566,374705,0,1,0
ATM_017,2025-07-26,Ahmedabad,199,518594,671516,89177,1,0
ATM_018,2025-07-26,Ahmedabad,174,382626,671374,320853,1,0
ATM_019,2025-07-26,Vadodara,94,85634,538114,455182,1,0
ATM_020,2025-07-26,Surat,57,52383,353260,269850,1,0
ATM_001,2025-07-27,Rajkot,186,297786,802194,447860,1,0
ATM_002,2025-07-27,Ahmedabad,172,503444,456669,0,1,0
ATM_003,2025-07-27,Anand,76,199652,327746,134234,1,0
ATM_004,2025-07-27,Rajkot,193,393334,572697,220192,1,0
ATM_005,2025-07-27,Rajkot,198,212454,864418,686055,1,0
ATM_006,2025-07-27,Surat,142,306010,394521,99122,1,0
ATM_007,2025-07-27,Vadodara,129,150801,792590,636311,1,0
ATM_008,2025-07-27,Surat,175,162575,463134,342293,1,0
ATM_009,2025-07-27,Vadodara,210,284970,361418,86341,1,0
ATM_010,2025-07-27,Anand,165,277365,565768,295822,1,0
ATM_011,2025-07-27,Ahmedabad,63,52479,416903,363429,1,0
ATM_012,2025-07-27,Surat,161,477526,691598,218316,1,0
ATM_013,2025-07-27,Ahmedabad,82,110700,708659,629817,1,0
ATM_014,2025-07-27,Ahmedabad,49,36113,709419,692200,1,0
ATM_015,2025-07-27,Vadodara,132,174636,752665,527049,1,0
ATM_016,2025-07-27,Surat,90,174600,463477,286633,1,0
ATM_017,2025-07-27,Ahmedabad,61,98820,689364,613217,1,0
ATM_018,2025-07-27,Vadodara,216,249480,691002,426348,1,0
ATM_019,2025-07-27,Ahmedabad,195,390585,666713,246450,1,0
ATM_020,2025-07-27,Surat,194,156752,866501,670315,1,0
ATM_001,2025-07-28,Vadodara,195,572715,677038,121388,0,0
ATM_002,2025-07-28,Surat,194,346096,772785,368925,0,0
ATM_003,2025-07-28,Vadodara,101,137158,318917,181504,0,0
ATM_004,2025-07-28,Vadodara,138,282072,896234,672730,0,0
ATM_005,2025-07-28,Ahmedabad,127,291465,416841,64371,0,0
ATM_006,2025-07-28,Surat,200,427400,518230,137805,0,0
ATM_007,2025-07-28,Rajkot,40,30360,581683,492744,0,0
ATM_008,2025-07-28,Rajkot,112,238112,761960,505738,0,0
ATM_009,2025-07-28,Ahmedabad,54,46332,421394,393002,0,0
ATM_010,2025-07-28,Anand,66,196680,506005,374002,0,0
ATM_011,2025-07-28,Rajkot,159,325632,434576,170681,0,0
ATM_012,2025-07-28,Ahmedabad,130,358930,681897,354921,0,0
ATM_013,2025-07-28,Ahmedabad,197,284665,790574,470438,0,0
ATM_014,2025-07-28,Rajkot,138,196650,808680,630233,0,0
ATM_015,2025-07-28,Rajkot,40,60320,632990,534973,0,0
ATM_016,2025-07-28,Surat,86,74562,549531,436154,0,0
ATM_017,2025-07-28,Anand,81,154467,425016,232079,0,0
ATM_018,2025-07-28,Anand,157,136433,614129,429158,0,0
ATM_019,2025-07-28,Rajkot,88,156640,442877,247419,0,0
ATM_020,2025-07-28,Rajkot,58,129456,422219,309200,0,0
ATM_001,2025-07-29,Surat,68,140012,795504,724435,0,0
ATM_002,2025-07-29,Ahmedabad,51,51000,731274,669253,0,0
ATM_003,2025-07-29,Anand,93,234918,532839,316720,0,0
ATM_004,2025-07-29,Vadodara,130,343980,633575,287203,0,0
ATM_005,2025-07-29,Anand,203,362355,347170,11326,0,0
ATM_006,2025-07-29,Rajkot,154,125972,855753,661427,0,0
ATM_007,2025-07-29,Anand,123,282531,373288,101769,0,0
ATM_008,2025-07-29,Rajkot,119,294644,523089,184210,0,0
ATM_009,2025-07-29,Vadodara,97,150253,711357,577539,0,0
ATM_010,2025-07-29,Anand,205,393600,456050,65653,0,0
ATM_011,2025-07-29,Anand,132,182820,601014,378833,0,0
ATM_012,2025-07-29,Rajkot,108,130572,876863,769556,0,0
ATM_013,2025-07-29,Surat,202,477528,463849,41087,0,0
ATM_014,2025-07-29,Surat,175,185850,627065,461886,0,0
ATM_015,2025-07-29,Rajkot,85,109990,834131,662975,0,0
ATM_016,2025-07-29,Vadodara,210,544740,373684,0,0,0
ATM_017,2025-07-29,Surat,165,188925,409720,205318,0,0
ATM_018,2025-07-29,Rajkot,81,95175,468846,426516,0,0
ATM_019,2025-07-29,Vadodara,140,357140,621414,298855,0,0
ATM_020,2025-07-29,Surat,189,160650,695318,498489,0,0
ATM_001,2025-07-30,Vadodara,163,360230,330377,22604,0,0
ATM_002,2025-07-30,Anand,178,287114,562595,302749,0,0
ATM_003,2025-07-30,Surat,176,248688,897692,675386,0,0
ATM_004,2025-07-30,Surat,124,137144,414483,252678,0,0
ATM_005,2025-07-30,Rajkot,82,146124,720387,508208,0,0
ATM_006,2025-07-30,Ahmedabad,123,144033,455923,368585,0,0
ATM_007,2025-07-30,Rajkot,175,375200,426774,110077,0,0
ATM_008,2025-07-30,Rajkot,161,225883,772394,571799,0,0
ATM_009,2025-07-30,Ahmedabad,188,406644,706259,254442,0,0
ATM_010,2025-07-30,Anand,139,253675,716512,485265,0,0
ATM_011,2025-07-30,Vadodara,195,197925,677755,512323,0,0
ATM_012,2025-07-30,Rajkot,155,289385,389246,104337,0,0
ATM_013,2025-07-30,Anand,197,464920,403061,0,0,0
ATM_014,2025-07-30,Vadodara,156,186420,651114,445733,0,0
ATM_015,2025-07-30,Ahmedabad,71,61415,640826,621793,0,0
ATM_016,2025-07-30,Rajkot,219,627435,346577,0,0,0
ATM_017,2025-07-30,Rajkot,169,147706,688390,471671,0,0
ATM_018,2025-07-30,Rajkot,206,215888,720824,461318,0,0
ATM_019,2025-07-30,Ahmedabad,65,88335,756202,716339,0,0
ATM_020,2025-07-30,Vadodara,101,179275,854800,720888,0,0
ATM_001,2025-07-31,Surat,71,82999,451572,327250,0,0
ATM_002,2025-07-31,Surat,68,183328,825141,674801,0,0
ATM_003,2025-07-31,Surat,196,367892,880588,446562,0,0
ATM_004,2025-07-31,Surat,46,89240,406645,367556,0,0
ATM_005,2025-07-31,Vadodara,205,324105,437235,112480,0,0
ATM_006,2025-07-31,Vadodara,152,119016,510423,349852,0,0
ATM_007,2025-07-31,Ahmedabad,85,211565,411629,180013,0,0
ATM_008,2025-07-31,Surat,120,292080,549049,230174,0,0
ATM_009,2025-07-31,Rajkot,63,61110,579015,493727,0,0
ATM_010,2025-07-31,Ahmedabad,165,482130,328548,0,0,0
ATM_011,2025-07-31,Vadodara,94,98136,839188,788466,0,0
ATM_012,2025-07-31,Surat,135,367605,495710,170515,0,0
ATM_013,2025-07-31,Ahmedabad,65,60645,627178,618566,0,0
ATM_014,2025-07-31,Anand,141,232932,860896,657031,0,0
ATM_015,2025-07-31,Anand,44,68728,677787,660442,0,0
ATM_016,2025-07-31,Surat,166,324862,539012,211934,0,0
ATM_017,2025-07-31,Vadodara,97,106118,821777,723274,0,0
ATM_018,2025-07-31,Surat,83,191232,667590,491603,0,0
ATM_019,2025-07-31,Ahmedabad,100,107900,497937,326956,0,0
ATM_020,2025-07-31,Vadodara,181,235300,879266,596248,0,0
ATM_001,2025-08-01,Rajkot,216,219888,652128,455082,0,1
ATM_002,2025-08-01,Rajkot,126,272034,872108,548111,0,1
ATM_003,2025-08-01,Anand,220,262020,582468,341143,0,1
ATM_004,2025-08-01,Ahmedabad,175,345625,454638,149784,0,1
ATM_005,2025-08-01,Vadodara,214,306876,368598,51309,0,1
ATM_006,2025-08-01,Vadodara,239,378098,333780,0,0,1
ATM_007,2025-08-01,Ahmedabad,178,367214,444280,89933,0,1
ATM_008,2025-08-01,Vadodara,249,415581,609892,228414,0,1
ATM_009,2025-08-01,Ahmedabad,149,137229,857110,727335,0,1
ATM_010,2025-08-01,Ahmedabad,82,63140,482639,385791,0,1
ATM_011,2025-08-01,Vadodara,236,350224,577819,212627,0,1
ATM_012,2025-08-01,Ahmedabad,161,299299,598040,281105,0,1
ATM_013,2025-08-01,Anand,131,366800,451287,143503,0,1
ATM_014,2025-08-01,Rajkot,189,373275,839601,532099,0,1
ATM_015,2025-08-01,Anand,124,263500,328851,95610,0,1
ATM_016,2025-08-01,Rajkot,212,506468,670861,168329,0,1
ATM_017,2025-08-01,Vadodara,178,144002,714125,502364,0,1
ATM_018,2025-08-01,Surat,222,639582,381022,0,0,1
ATM_019,2025-08-01,Vadodara,158,263228,433938,168867,0,1
ATM_020,2025-08-01,Ahmedabad,191,513981,423658,0,0,1
ATM_001,2025-08-02,Anand,199,480585,361491,0,1,1
ATM_002,2025-08-02,Rajkot,168,243432,628934,335868,1,1
ATM_003,2025-08-02,Rajkot,84,111972,337681,158657,1,1
ATM_004,2025-08-02,Anand,92,206080,551266,323437,1,1
ATM_005,2025-08-02,Rajkot,224,588224,333171,0,1,1
ATM_006,2025-08-02,Ahmedabad,172,396632,601759,232174,1,1
ATM_007,2025-08-02,Rajkot,123,96186,803155,694716,1,1
ATM_008,2025-08-02,Vadodara,190,456190,849743,335626,1,1
ATM_009,2025-08-02,Ahmedabad,238,281078,505336,288469,1,1
ATM_010,2025-08-02,Ahmedabad,249,299547,387022,86011,1,1
ATM_011,2025-08-02,Surat,164,405244,544551,76149,1,1
ATM_012,2025-08-02,Rajkot,164,271420,862653,585514,1,1
ATM_013,2025-08-02,Ahmedabad,112,172480,525236,378985,1,1
ATM_014,2025-08-02,Ahmedabad,96,82272,364484,331964,1,1
ATM_015,2025-08-02,Ahmedabad,75,147525,363685,208428,1,1
ATM_016,2025-08-02,Ahmedabad,180,203220,871443,700546,1,1
ATM_017,2025-08-02,Vadodara,72,164232,839331,728915,1,1
ATM_018,2025-08-02,Surat,205,349115,383453,24063,1,1
ATM_019,2025-08-02,Rajkot,131,199120,399070,267618,1,1
ATM_020,2025-08-02,Anand,152,404016,466750,93169,1,1
ATM_001,2025-08-03,Vadodara,163,148330,582152,470160,1,1
ATM_002,2025-08-03,Ahmedabad,227,198852,781885,620483,1,1
ATM_003,2025-08-03,Vadodara,242,318230,432876,104771,1,1
ATM_004,2025-08-03,Surat,241,509233,652610,133918,1,1
ATM_005,2025-08-03,Vadodara,94,208868,484412,247384,1,1
ATM_006,2025-08-03,Vadodara,81,199260,703415,561977,1,1
ATM_007,2025-08-03,Anand,163,435373,617083,153034,1,1
ATM_008,2025-08-03,Rajkot,159,417057,556400,88116,1,1
ATM_009,2025-08-03,Vadodara,145,357860,524919,154821,1,1
ATM_010,2025-08-03,Surat,213,629202,569121,0,1,1
ATM_011,2025-08-03,Vadodara,89,117836,554800,454441,1,1
ATM_012,2025-08-03,Ahmedabad,95,180785,815108,649490,1,1
ATM_013,2025-08-03,Rajkot,80,113040,885649,740638,1,1
ATM_014,2025-08-03,Rajkot,82,232962,776623,521042,1,1
ATM_015,2025-08-03,Rajkot,76,77596,335567,322488,1,1
ATM_016,2025-08-03,Surat,173,512599,855335,404029,1,1
ATM_017,2025-08-03,Rajkot,117,348660,892890,481944,1,1
ATM_018,2025-08-03,Ahmedabad,213,229827,322229,127714,1,1
ATM_019,2025-08-03,Ahmedabad,168,228648,450184,209092,1,1
ATM_020,2025-08-03,Rajkot,111,309357,691392,398789,1,1
ATM_001,2025-08-04,Ahmedabad,247,598234,750897,222398,0,1
ATM_002,2025-08-04,Rajkot,157,392029,648337,208424,0,1
ATM_003,2025-08-04,Ahmedabad,206,528802,501978,0,0,1
ATM_004,2025-08-04,Rajkot,212,354888,737208,361620,0,1
ATM_005,2025-08-04,Anand,78,92820,597947,479931,0,1
ATM_006,2025-08-04,Ahmedabad,122,196054,685716,435391,0,1
ATM_007,2025-08-04,Vadodara,170,249900,319112,32188,0,1
ATM_008,2025-08-04,Surat,157,395169,432901,89491,0,1
ATM_009,2025-08-04,Rajkot,139,118289,620103,525355,0,1
ATM_010,2025-08-04,Surat,107,305378,842515,498802,0,1
ATM_011,2025-08-04,Surat,133,214529,579112,348696,0,1
ATM_012,2025-08-04,Rajkot,164,453460,766049,253375,0,1
ATM_013,2025-08-04,Ahmedabad,102,296514,456483,204564,0,1
ATM_014,2025-08-04,Surat,176,265408,803618,598031,0,1
ATM_015,2025-08-04,Anand,107,128828,655423,482918,0,1
ATM_016,2025-08-04,Vadodara,223,430390,469298,43504,0,1
ATM_017,2025-08-04,Vadodara,103,162122,625576,513893,0,1
ATM_018,2025-08-04,Rajkot,94,100580,304659,178538,0,1
ATM_019,2025-08-04,Ahmedabad,176,250448,750036,514218,0,1
ATM_020,2025-08-04,Vadodara,227,192042,506381,256211,0,1
ATM_001,2025-08-05,Surat,216,565920,805294,256998,0,1
ATM_002,2025-08-05,Rajkot,221,325091,344435,73869,0,1
ATM_003,2025-08-05,Vadodara,239,276762,766857,476680,0,1
ATM_004,2025-08-05,Ahmedabad,211,470108,702591,175358,0,1
ATM_005,2025-08-05,Surat,217,469588,849526,331231,0,1
ATM_006,2025-08-05,Ahmedabad,239,289190,850421,512226,0,1
ATM_007,2025-08-05,Vadodara,176,502128,302370,0,0,1
ATM_008,2025-08-05,Anand,93,95697,366848,320103,0,1
ATM_009,2025-08-05,Anand,207,449811,303292,0,0,1
ATM_010,2025-08-05,Surat,115,109135,863609,727671,0,1
ATM_011,2025-08-05,Vadodara,148,382284,457620,86547,0,1
ATM_012,2025-08-05,Surat,222,641358,404255,0,0,1
ATM_013,2025-08-05,Ahmedabad,119,168861,613114,483486,0,1
ATM_014,2025-08-05,Surat,241,318120,531002,239004,0,1
ATM_015,2025-08-05,Surat,146,197392,503988,346956,0,1
ATM_016,2025-08-05,Surat,138,289938,389982,74184,0,1
ATM_017,2025-08-05,Vadodara,175,484575,661176,230858,0,1
ATM_018,2025-08-05,Vadodara,138,160494,663042,496548,0,1
ATM_019,2025-08-05,Ahmedabad,218,595358,329610,0,0,1
ATM_020,2025-08-05,Ahmedabad,247,233909,827377,622675,0,1
ATM_001,2025-08-06,Surat,144,251280,469745,215763,0,0
ATM_002,2025-08-06,Surat,122,159210,749717,572123,0,0
ATM_003,2025-08-06,Ahmedabad,112,186928,438504,184179,0,0
ATM_004,2025-08-06,Anand,106,120204,530444,343640,0,0
ATM_005,2025-08-06,Surat,72,120672,823887,697447,0,0
ATM_006,2025-08-06,Ahmedabad,196,225792,453938,229297,0,0
ATM_007,2025-08-06,Anand,147,365442,889706,559920,0,0
ATM_008,2025-08-06,Rajkot,49,108143,805354,746399,0,0
ATM_009,2025-08-06,Anand,191,374169,489725,139580,0,0
ATM_010,2025-08-06,Ahmedabad,172,273652,503438,169031,0,0
ATM_011,2025-08-06,Vadodara,85,190655,814408,671993,0,0
ATM_012,2025-08-06,Ahmedabad,217,549878,758099,270730,0,0
ATM_013,2025-08-06,Rajkot,202,277548,618872,362664,0,0
ATM_014,2025-08-06,Ahmedabad,113,285551,857915,560227,0,0
ATM_015,2025-08-06,Surat,219,250755,490471,277281,0,0
ATM_016,2025-08-06,Ahmedabad,112,276080,741340,445504,0,0
ATM_017,2025-08-06,Ahmedabad,104,106808,770887,663235,0,0
ATM_018,2025-08-06,Anand,160,291200,469336,151553,0,0
ATM_019,2025-08-06,Surat,137,103435,526690,441168,0,0
ATM_020,2025-08-06,Ahmedabad,125,362125,664840,315169,0,0
ATM_001,2025-08-07,Ahmedabad,100,231700,866262,642415,0,0
ATM_002,2025-08-07,Surat,170,294100,615493,288967,0,0
ATM_003,2025-08-07,Anand,143,168025,812173,606552,0,0
ATM_004,2025-08-07,Anand,213,201285,774689,508058,0,0
ATM_005,2025-08-07,Rajkot,53,156880,654963,452064,0,0
ATM_006,2025-08-07,Surat,52,50908,363024,354484,0,0
ATM_007,2025-08-07,Rajkot,147,420126,708241,314378,0,0
ATM_008,2025-08-07,Surat,171,293094,359977,55841,0,0
ATM_009,2025-08-07,Anand,135,338850,558757,210824,0,0
ATM_010,2025-08-07,Ahmedabad,115,222410,309754,148532,0,0
ATM_011,2025-08-07,Surat,157,210380,809427,600156,0,0
ATM_012,2025-08-07,Rajkot,167,348863,775812,376535,0,0
ATM_013,2025-08-07,Ahmedabad,69,110952,710394,559700,0,0
ATM_014,2025-08-07,Surat,108,127764,485870,332191,0,0
ATM_015,2025-08-07,Vadodara,197,328399,408304,104609,0,0
ATM_016,2025-08-07,Rajkot,81,60912,348091,334330,0,0
ATM_017,2025-08-07,Vadodara,66,143748,663376,496033,0,0
ATM_018,2025-08-07,Surat,192,438528,719064,251298,0,0
ATM_019,2025-08-07,Vadodara,109,136686,496593,364674,0,0
ATM_020,2025-08-07,Ahmedabad,192,459072,748786,308417,0,0
ATM_001,2025-08-08,Rajkot,44,60544,535405,487131,0,0
ATM_002,2025-08-08,Vadodara,78,216996,840602,570676,0,0
ATM_003,2025-08-08,Ahmedabad,99,117711,551990,445247,0,0
ATM_004,2025-08-08,Surat,123,202581,308993,175496,0,0
ATM_005,2025-08-08,Vadodara,120,186240,657980,534182,0,0
ATM_006,2025-08-08,Vadodara,60,87600,722187,669425,0,0
ATM_007,2025-08-08,Ahmedabad,213,301182,560167,227153,0,0
ATM_008,2025-08-08,Ahmedabad,174,199578,671037,534829,0,0
ATM_009,2025-08-08,Surat,104,88608,323102,185473,0,0
ATM_010,2025-08-08,Ahmedabad,72,173232,372672,179294,0,0
ATM_011,2025-08-08,Anand,213,478185,872646,347046,0,0
ATM_012,2025-08-08,Anand,63,75537,693755,600221,0,0
ATM_013,2025-08-08,Rajkot,148,338180,469045,79926,0,0
ATM_014,2025-08-08,Rajkot,118,294056,766500,467295,0,0
ATM_015,2025-08-08,Anand,95,173090,614094,408264,0,0
ATM_016,2025-08-08,Vadodara,183,276513,547600,239023,0,0
ATM_017,2025-08-08,Vadodara,92,103684,680557,600581,0,0
ATM_018,2025-08-08,Vadodara,216,619488,892953,264179,0,0
ATM_019,2025-08-08,Ahmedabad,170,137020,552209,452748,0,0
ATM_020,2025-08-08,Vadodara,94,274480,391709,178128,0,0
ATM_001,2025-08-09,Ahmedabad,84,243012,737864,486681,1,0
ATM_002,2025-08-09,Surat,208,313664,869173,564388,1,0
ATM_003,2025-08-09,Rajkot,108,275832,891919,651550,1,0
ATM_004,2025-08-09,Anand,207,235359,768820,499934,1,0
ATM_005,2025-08-09,Rajkot,124,177692,377773,269256,1,0
ATM_006,2025-08-09,Anand,99,77121,617133,562403,1,0
ATM_007,2025-08-09,Surat,76,197144,392338,184992,1,0
ATM_008,2025-08-09,Surat,138,104190,672030,525842,1,0
ATM_009,2025-08-09,Rajkot,137,265917,897037,697316,1,0
ATM_010,2025-08-09,Surat,46,50416,406614,369113,1,0
ATM_011,2025-08-09,Vadodara,111,219558,360588,170392,1,0
ATM_012,2025-08-09,Surat,167,347861,730974,425042,1,0
ATM_013,2025-08-09,Rajkot,77,206437,372434,153158,1,0
ATM_014,2025-08-09,Surat,60,123600,439846,307073,1,0
ATM_015,2025-08-09,Rajkot,211,288226,448951,195235,1,0
ATM_016,2025-08-09,Vadodara,147,136710,635000,516272,1,0
ATM_017,2025-08-09,Vadodara,97,78570,707491,585904,1,0
ATM_018,2025-08-09,Anand,117,236223,837323,533903,1,0
ATM_019,2025-08-09,Surat,83,62997,804209,796140,1,0
ATM_020,2025-08-09,Anand,127,139065,775268,650654,1,0
ATM_001,2025-08-10,Rajkot,54,93582,468756,394093,1,0
ATM_002,2025-08-10,Anand,56,167384,745866,541451,1,0
ATM_003,2025-08-10,Anand,88,200464,794243,536276,1,0
ATM_004,2025-08-10,Vadodara,110,179190,522152,319399,1,0
ATM_005,2025-08-10,Vadodara,179,421545,754019,338006,1,0
ATM_006,2025-08-10,Ahmedabad,60,76020,612505,548880,1,0
ATM_007,2025-08-10,Rajkot,77,101332,521575,441777,1,0
ATM_008,2025-08-10,Rajkot,202,217554,551283,393656,1,0
ATM_009,2025-08-10,Ahmedabad,142,207888,754809,538433,1,0
